2024-07-26T16:15:46.585+0800	ERROR	myselfgo/main.go:103	msg=Getting server time failed||err=||ApiKey=RztNX12tH5UrgI7zVWG1m20BuPJ16YRAVhHvCl6SMfHeaLssNm6dWb48WJHWOvu5||timestamp=%!d(string=Get "https://fapi.binance.com/fapi/v1/time": EOF)
2024-08-03T00:34:49.359+0800	ERROR	cron/klines_contrast.go:263	获取数据失败：RONINUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722610800000&interval=1h&startTime=1722524400000&symbol=RONINUSDT": context deadline exceeded
2024-08-03T00:34:49.359+0800	ERROR	cron/klines_contrast.go:263	获取数据失败：AIUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722610800000&interval=1h&startTime=1722524400000&symbol=AIUSDT": context deadline exceeded
2024-08-03T00:34:49.359+0800	ERROR	cron/klines_contrast.go:263	获取数据失败：JUPUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722610800000&interval=1h&startTime=1722524400000&symbol=JUPUSDT": context deadline exceeded
2024-08-03T00:34:49.359+0800	ERROR	cron/klines_contrast.go:263	获取数据失败：LSKUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722610800000&interval=1h&startTime=1722524400000&symbol=LSKUSDT": context deadline exceeded
2024-08-03T00:34:49.359+0800	ERROR	cron/klines_contrast.go:263	获取数据失败：WIFUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722610800000&interval=1h&startTime=1722524400000&symbol=WIFUSDT": context deadline exceeded
2024-08-03T00:34:49.359+0800	ERROR	cron/klines_contrast.go:263	获取数据失败：1000RATSUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722610800000&interval=1h&startTime=1722524400000&symbol=1000RATSUSDT": context deadline exceeded
2024-08-03T00:34:49.359+0800	ERROR	cron/klines_contrast.go:263	获取数据失败：ZETAUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722610800000&interval=1h&startTime=1722524400000&symbol=ZETAUSDT": context deadline exceeded
2024-08-03T00:34:49.359+0800	ERROR	cron/klines_contrast.go:263	获取数据失败：ACEUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722610800000&interval=1h&startTime=1722524400000&symbol=ACEUSDT": context deadline exceeded
2024-08-03T00:34:49.359+0800	ERROR	cron/klines_contrast.go:263	获取数据失败：ALTUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722610800000&interval=1h&startTime=1722524400000&symbol=ALTUSDT": context deadline exceeded
2024-08-03T00:34:49.359+0800	ERROR	cron/klines_contrast.go:263	获取数据失败：MOVRUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722610800000&interval=1h&startTime=1722524400000&symbol=MOVRUSDT": context deadline exceeded
2024-08-03T00:34:49.359+0800	ERROR	cron/klines_contrast.go:263	获取数据失败：XAIUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722610800000&interval=1h&startTime=1722524400000&symbol=XAIUSDT": context deadline exceeded
2024-08-03T00:34:49.359+0800	ERROR	cron/klines_contrast.go:263	获取数据失败：MANTAUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722610800000&interval=1h&startTime=1722524400000&symbol=MANTAUSDT": context deadline exceeded
2024-08-03T00:34:49.359+0800	ERROR	cron/klines_contrast.go:263	获取数据失败：NFPUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722610800000&interval=1h&startTime=1722524400000&symbol=NFPUSDT": context deadline exceeded
2024-08-03T00:34:49.359+0800	ERROR	cron/klines_contrast.go:263	获取数据失败：AUCTIONUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722610800000&interval=1h&startTime=1722524400000&symbol=AUCTIONUSDT": context deadline exceeded
2024-08-03T00:34:49.359+0800	ERROR	cron/klines_contrast.go:263	获取数据失败：1000BONKUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722610800000&interval=1h&startTime=1722524400000&symbol=1000BONKUSDT": context deadline exceeded
2024-08-03T00:34:49.359+0800	ERROR	cron/klines_contrast.go:263	获取数据失败：JTOUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722610800000&interval=1h&startTime=1722524400000&symbol=JTOUSDT": context deadline exceeded
2024-08-03T00:34:49.361+0800	ERROR	cron/klines_contrast.go:263	获取数据失败：SAGAUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722610800000&interval=1h&startTime=1722524400000&symbol=SAGAUSDT": context deadline exceeded
2024-08-03T00:34:49.361+0800	ERROR	cron/klines_contrast.go:263	获取数据失败：ETHUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722610800000&interval=1h&startTime=1722524400000&symbol=ETHUSDT": context deadline exceeded
2024-08-03T00:34:49.361+0800	ERROR	cron/klines_contrast.go:263	获取数据失败：VANRYUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722610800000&interval=1h&startTime=1722524400000&symbol=VANRYUSDT": context deadline exceeded
2024-08-03T00:34:49.361+0800	ERROR	cron/klines_contrast.go:263	获取数据失败：ETHFIUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722610800000&interval=1h&startTime=1722524400000&symbol=ETHFIUSDT": context deadline exceeded
2024-08-03T00:34:49.361+0800	ERROR	cron/klines_contrast.go:263	获取数据失败：AEVOUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722610800000&interval=1h&startTime=1722524400000&symbol=AEVOUSDT": context deadline exceeded
2024-08-03T00:34:49.361+0800	ERROR	cron/klines_contrast.go:263	获取数据失败：METISUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722610800000&interval=1h&startTime=1722524400000&symbol=METISUSDT": context deadline exceeded
2024-08-03T00:34:49.361+0800	ERROR	cron/klines_contrast.go:263	获取数据失败：GLMUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722610800000&interval=1h&startTime=1722524400000&symbol=GLMUSDT": context deadline exceeded
2024-08-03T00:34:49.361+0800	ERROR	cron/klines_contrast.go:263	获取数据失败：TONUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722610800000&interval=1h&startTime=1722524400000&symbol=TONUSDT": context deadline exceeded
2024-08-03T00:34:49.361+0800	ERROR	cron/klines_contrast.go:263	获取数据失败：PORTALUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722610800000&interval=1h&startTime=1722524400000&symbol=PORTALUSDT": context deadline exceeded
2024-08-03T00:34:49.361+0800	ERROR	cron/klines_contrast.go:263	获取数据失败：WUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722610800000&interval=1h&startTime=1722524400000&symbol=WUSDT": context deadline exceeded
2024-08-03T00:34:49.361+0800	ERROR	cron/klines_contrast.go:263	获取数据失败：TNSRUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722610800000&interval=1h&startTime=1722524400000&symbol=TNSRUSDT": context deadline exceeded
2024-08-03T00:34:49.361+0800	ERROR	cron/klines_contrast.go:263	获取数据失败：STRKUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722610800000&interval=1h&startTime=1722524400000&symbol=STRKUSDT": context deadline exceeded
2024-08-03T00:34:49.361+0800	ERROR	cron/klines_contrast.go:263	获取数据失败：OMUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722610800000&interval=1h&startTime=1722524400000&symbol=OMUSDT": context deadline exceeded
2024-08-03T00:34:49.361+0800	ERROR	cron/klines_contrast.go:263	获取数据失败：MAVIAUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722610800000&interval=1h&startTime=1722524400000&symbol=MAVIAUSDT": context deadline exceeded
2024-08-03T00:34:49.361+0800	ERROR	cron/klines_contrast.go:263	获取数据失败：AXLUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722610800000&interval=1h&startTime=1722524400000&symbol=AXLUSDT": context deadline exceeded
2024-08-03T00:34:49.361+0800	ERROR	cron/klines_contrast.go:263	获取数据失败：ENAUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722610800000&interval=1h&startTime=1722524400000&symbol=ENAUSDT": context deadline exceeded
2024-08-03T00:34:49.361+0800	ERROR	cron/klines_contrast.go:263	获取数据失败：BOMEUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722610800000&interval=1h&startTime=1722524400000&symbol=BOMEUSDT": context deadline exceeded
2024-08-03T00:34:49.361+0800	ERROR	cron/klines_contrast.go:263	获取数据失败：MYROUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722610800000&interval=1h&startTime=1722524400000&symbol=MYROUSDT": context deadline exceeded
2024-08-03T00:34:49.361+0800	ERROR	cron/klines_contrast.go:263	获取数据失败：DYMUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722610800000&interval=1h&startTime=1722524400000&symbol=DYMUSDT": context deadline exceeded
2024-08-03T00:34:49.361+0800	ERROR	cron/klines_contrast.go:263	获取数据失败：PIXELUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722610800000&interval=1h&startTime=1722524400000&symbol=PIXELUSDT": context deadline exceeded
2024-08-03T00:34:49.374+0800	ERROR	cron/klines_contrast.go:263	获取数据失败：BTCDOMUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722610800000&interval=1h&startTime=1722524400000&symbol=BTCDOMUSDT": context deadline exceeded
2024-08-03T00:34:53.097+0800	ERROR	wsclient/ws.go:213	msg=startWsKlineDataStream fail||err=EOF
2024-08-03T00:34:58.269+0800	ERROR	wsclient/ws.go:213	msg=startWsKlineDataStream fail||err=EOF
2024-08-03T00:35:03.968+0800	ERROR	wsclient/ws.go:213	msg=startWsKlineDataStream fail||err=EOF
2024-08-03T11:12:08.888+0800	ERROR	cron/market_rate.go:108	获取数据失败：AEVOUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654660000&interval=1m&startTime=1722654600000&symbol=AEVOUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:08.889+0800	ERROR	cron/market_rate.go:108	获取数据失败：HIFIUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654660000&interval=1m&startTime=1722654600000&symbol=HIFIUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:08.890+0800	ERROR	cron/market_rate.go:108	获取数据失败：BICOUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654660000&interval=1m&startTime=1722654600000&symbol=BICOUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:08.889+0800	ERROR	cron/market_rate.go:108	获取数据失败：ARKUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654660000&interval=1m&startTime=1722654600000&symbol=ARKUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:08.890+0800	ERROR	cron/market_rate.go:108	获取数据失败：OXTUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654660000&interval=1m&startTime=1722654600000&symbol=OXTUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:08.890+0800	ERROR	cron/market_rate.go:108	获取数据失败：FRONTUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654660000&interval=1m&startTime=1722654600000&symbol=FRONTUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:08.889+0800	ERROR	cron/market_rate.go:108	获取数据失败：CYBERUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654660000&interval=1m&startTime=1722654600000&symbol=CYBERUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:08.889+0800	ERROR	cron/market_rate.go:108	获取数据失败：WAXPUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654660000&interval=1m&startTime=1722654600000&symbol=WAXPUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:08.889+0800	ERROR	cron/market_rate.go:108	获取数据失败：SEIUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654660000&interval=1m&startTime=1722654600000&symbol=SEIUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:08.889+0800	ERROR	cron/market_rate.go:108	获取数据失败：ORBSUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654660000&interval=1m&startTime=1722654600000&symbol=ORBSUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:08.889+0800	ERROR	cron/market_rate.go:108	获取数据失败：BONDUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654660000&interval=1m&startTime=1722654600000&symbol=BONDUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:08.889+0800	ERROR	cron/market_rate.go:108	获取数据失败：BIGTIMEUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654660000&interval=1m&startTime=1722654600000&symbol=BIGTIMEUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:08.889+0800	ERROR	cron/market_rate.go:108	获取数据失败：LOOMUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654660000&interval=1m&startTime=1722654600000&symbol=LOOMUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:08.898+0800	ERROR	cron/market_rate.go:108	获取数据失败：BOMEUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654660000&interval=1m&startTime=1722654600000&symbol=BOMEUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:08.898+0800	ERROR	cron/market_rate.go:108	获取数据失败：VANRYUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654660000&interval=1m&startTime=1722654600000&symbol=VANRYUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:08.900+0800	ERROR	cron/market_rate.go:108	获取数据失败：ETHFIUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654660000&interval=1m&startTime=1722654600000&symbol=ETHFIUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:08.900+0800	ERROR	cron/market_rate.go:108	获取数据失败：ENAUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654660000&interval=1m&startTime=1722654600000&symbol=ENAUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:09.047+0800	ERROR	cron/market_rate.go:108	获取数据失败：XTZUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654660000&interval=1m&startTime=1722654600000&symbol=XTZUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:09.047+0800	ERROR	cron/klines_contrast.go:258	获取数据失败：LOOMUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722650400000&interval=1h&startTime=1722564000000&symbol=LOOMUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:09.047+0800	ERROR	cron/klines_contrast.go:258	获取数据失败：VANRYUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722650400000&interval=1h&startTime=1722564000000&symbol=VANRYUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:09.048+0800	ERROR	cron/market_rate.go:108	获取数据失败：POLYXUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654660000&interval=1m&startTime=1722654600000&symbol=POLYXUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:09.049+0800	ERROR	cron/market_rate.go:108	获取数据失败：BSVUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654660000&interval=1m&startTime=1722654600000&symbol=BSVUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:09.049+0800	ERROR	cron/market_rate.go:108	获取数据失败：TIAUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654660000&interval=1m&startTime=1722654600000&symbol=TIAUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:09.049+0800	ERROR	cron/market_rate.go:108	获取数据失败：1000LUNCUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654660000&interval=1m&startTime=1722654600000&symbol=1000LUNCUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:09.050+0800	ERROR	cron/klines_contrast.go:258	获取数据失败：AXSUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722650400000&interval=1h&startTime=1722564000000&symbol=AXSUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:09.050+0800	ERROR	cron/market_rate.go:108	获取数据失败：FTMUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654660000&interval=1m&startTime=1722654600000&symbol=FTMUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:09.050+0800	ERROR	cron/klines_contrast.go:258	获取数据失败：GASUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722650400000&interval=1h&startTime=1722564000000&symbol=GASUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:09.050+0800	ERROR	cron/market_rate.go:108	获取数据失败：ICPUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654660000&interval=1m&startTime=1722654600000&symbol=ICPUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:09.050+0800	ERROR	cron/klines_contrast.go:258	获取数据失败：ETHFIUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722650400000&interval=1h&startTime=1722564000000&symbol=ETHFIUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:09.050+0800	ERROR	cron/market_rate.go:108	获取数据失败：APTUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654660000&interval=1m&startTime=1722654600000&symbol=APTUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:09.052+0800	ERROR	cron/market_rate.go:108	获取数据失败：PHBUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654660000&interval=1m&startTime=1722654600000&symbol=PHBUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:09.052+0800	ERROR	cron/klines_contrast.go:258	获取数据失败：NEARUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722650400000&interval=1h&startTime=1722564000000&symbol=NEARUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:09.052+0800	ERROR	cron/market_rate.go:108	获取数据失败：DASHUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654660000&interval=1m&startTime=1722654600000&symbol=DASHUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:09.053+0800	ERROR	cron/klines_contrast.go:258	获取数据失败：RENUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722650400000&interval=1h&startTime=1722564000000&symbol=RENUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:09.053+0800	ERROR	cron/klines_contrast.go:258	获取数据失败：KEYUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722650400000&interval=1h&startTime=1722564000000&symbol=KEYUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:09.053+0800	ERROR	cron/market_rate.go:108	获取数据失败：REZUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654660000&interval=1m&startTime=1722654600000&symbol=REZUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:09.054+0800	ERROR	cron/market_rate.go:108	获取数据失败：1000BONKUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654660000&interval=1m&startTime=1722654600000&symbol=1000BONKUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:09.054+0800	ERROR	cron/market_rate.go:108	获取数据失败：ACHUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654660000&interval=1m&startTime=1722654600000&symbol=ACHUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:09.054+0800	ERROR	cron/market_rate.go:108	获取数据失败：NEARUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654660000&interval=1m&startTime=1722654600000&symbol=NEARUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:09.054+0800	ERROR	cron/klines_contrast.go:258	获取数据失败：SXPUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722650400000&interval=1h&startTime=1722564000000&symbol=SXPUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:09.054+0800	ERROR	cron/market_rate.go:108	获取数据失败：BBUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654660000&interval=1m&startTime=1722654600000&symbol=BBUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:09.055+0800	ERROR	cron/market_rate.go:108	获取数据失败：MTLUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654660000&interval=1m&startTime=1722654600000&symbol=MTLUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:09.055+0800	ERROR	cron/klines_contrast.go:258	获取数据失败：SAGAUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722650400000&interval=1h&startTime=1722564000000&symbol=SAGAUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:09.055+0800	ERROR	cron/market_rate.go:108	获取数据失败：EDUUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654660000&interval=1m&startTime=1722654600000&symbol=EDUUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:09.055+0800	ERROR	cron/market_rate.go:108	获取数据失败：BALUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654660000&interval=1m&startTime=1722654600000&symbol=BALUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:09.056+0800	ERROR	cron/market_rate.go:108	获取数据失败：OGNUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654660000&interval=1m&startTime=1722654600000&symbol=OGNUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:09.056+0800	ERROR	cron/klines_contrast.go:258	获取数据失败：DEFIUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722650400000&interval=1h&startTime=1722564000000&symbol=DEFIUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:09.056+0800	ERROR	cron/klines_contrast.go:258	获取数据失败：TAOUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722650400000&interval=1h&startTime=1722564000000&symbol=TAOUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:09.056+0800	ERROR	cron/klines_contrast.go:258	获取数据失败：OMNIUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722650400000&interval=1h&startTime=1722564000000&symbol=OMNIUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:09.056+0800	ERROR	cron/klines_contrast.go:258	获取数据失败：DOTUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722650400000&interval=1h&startTime=1722564000000&symbol=DOTUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:09.057+0800	ERROR	cron/market_rate.go:108	获取数据失败：STEEMUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654660000&interval=1m&startTime=1722654600000&symbol=STEEMUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:09.059+0800	ERROR	cron/market_rate.go:108	获取数据失败：MYROUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722654660000&interval=1m&startTime=1722654600000&symbol=MYROUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:09.067+0800	ERROR	cron/klines_contrast.go:258	获取数据失败：PERPUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722650400000&interval=1h&startTime=1722564000000&symbol=PERPUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
2024-08-03T11:12:09.069+0800	ERROR	cron/klines_contrast.go:258	获取数据失败：FILUSDT,error:Get "https://fapi.binance.com/fapi/v1/klines?endTime=1722650400000&interval=1h&startTime=1722564000000&symbol=FILUSDT": proxyconnect tcp: dial tcp 127.0.0.1:7890: connectex: No connection could be made because the target machine actively refused it.
